logger_ID;TAXON;GENUS;SPECIES;COVER;NOTES;AUTHOR
42;Anthoxanthum alpinum;ant;alp;+;;KC
42;Avenella flexuosa;ave;fle;+;;KC
42;Avenula versicolor;ave;ver;+;;KC
42;Calluna vulgaris;cal;vul;+;;KC
42;Carex sempervirens;car;sem;+;;KC
42;Geum montanum;geu;mon;1;;KC
42;Homogyne alpina;hom;alp;+;;KC
42;Juncus trifidus;jun;tri;1;;KC
42;Loiseleuria procumbens;loi;pro;3;;KC
42;Mutellina adonidifolia;mut;ado;+;;KC
42;Persicaria vivipara;per;viv;+;;KC
42;Phyteuma hemisphaericum;phy;hem;+;;KC
42;Potentilla aurea;pot;aur;+;;KC
42;Scorzoneroides helvetica;sco;hel;+;;KC
42;Solidago virgaurea subsp. minuta;sol;vir;+;;KC
42;Vaccinium gaultherioides;vac;gau;3;;KC
42;Vaccinium myrtillus;vac;myr;2b;;KC
42;Vaccinium vitis-idaea;vac;vit;2a;;KC
63;Cerastium uniflorum;cer;uni;1;;NH
63;Gnaphalium supinum;gna;sup;r;;NH
63;Poa laxa;poa;lax;+;;NH
63;Sagina saginoides;sag;sag;+;;NH
63;Veronica alpina;ver;alp;1;;NH
64;Avenula versicolor;ave;ver;+;;KC
64;Carex curvula subsp. curvula;car;cur;3;;KC
64;Euphrasia sp.;eup;spe;+;;KC
64;Festuca halleri agg.;fes;hal;+;;KC
64;Leucanthemopsis alpina;leu;alp;+;;KC
64;Oreochloa disticha;ore;dis;2b;;KC
64;Persicaria vivipara;per;viv;+;;KC
64;Phyteuma hemisphaericum;phy;hem;+;;KC
64;Primula glutinosa;pri;glu;2a;;KC
64;Salix herbacea;sal;her;1;;KC
64;Scorzoneroides helvetica;sco;hel;+;;KC
64;Veronica alpina;ver;alp;+;;KC
65;Avenella flexuosa;ave;fle;+;;KC
65;Calamagrostis villosa;cal;vil;+;;KC
65;Festuca halleri agg.;fes;hal;+;;KC
65;Geranium sylvaticum;ger;syl;2a;;KC
65;Geum montanum;geu;mon;+;;KC
65;Juniperus communis subsp. nana;jun;com;5;;KC
65;Rhododendron ferrugineum;rho;fer;2b;;KC
65;Vaccinium gaultherioides;vac;gau;2b;;KC
65;Vaccinium myrtillus;vac;myr;3;;KC
65;Vaccinium vitis-idaea;vac;vit;2a;;KC
67;Androsace alpina;and;alp;r;;SE
67;Anthoxanthum alpinum;ant;alp;1;;SE
67;Cerastium uniflorum;cer;uni;1;;SE
67;Erigeron uniflorus;eri;uni;+;;SE
67;Euphrasia minima;eup;min;r;;SE
67;Gentiana bavarica;gen;bav;+;;SE
67;Luzula spicata;luz;spi;1;;SE
67;Minuartia sedoides;min;sed;+;;SE
67;Poa laxa;poa;lax;+;cf;SE
67;Potentilla frigida;pot;fri;r;;SE
67;Primula glutinosa;pri;glu;1;;SE
67;Salix herbacea;sal;her;1;;SE
67;Saxifraga bryoides;sax;bry;2a;;SE
67;Silene acaulis subsp. exscapa;sil;aca;3;;SE
68;Agrostis alpina;agr;alp;+;;NH
68;Alchemilla vulgaris agg.;alc;vul;1;;NH
68;Anthoxanthum alpinum;ant;alp;+;;NH
68;Bartsia alpina;bar;alp;+;;NH
68;Bellidiastrum michelii;bel;mic;r;;NH
68;Campanula scheuchzeri;cam;sch;+;;NH
68;Carex sempervirens;car;sem;2a;;NH
68;Crepis aurea;cre;aur;+;;NH
68;Crocus albiflorus;cro;alb;+;;NH
68;Deschampsia cespitosa subsp. cespitosa;des;ces;2a;;NH
68;Festuca nigricans;fes;nig;1;;NH
68;Festuca halleri agg.;fes;pum;+;;NH
68;Gentiana acaulis;gen;aca;+;;NH
68;Homogyne alpina;hom;alp;+;;NH
68;Juncus trifidus;jun;tri;1;;NH
68;Leontodon hispidus;leo;his;2a;;NH
68;Lotus corniculatus;lot;cor;1;;NH
68;Luzula alpino-pilosa;luz;alp1;+;;NH
68;Luzula lutea;luz;lut;+;;NH
68;Mutellina adonidifolia;mut;ado;+;;NH
68;Myosotis alpestris;myo;alp;+;;NH
68;Nardus stricta;nar;str;+;;NH
68;Persicaria vivipara;per;viv;1;;NH
68;Phleum alpinum agg.;phl;rha;1;;NH
68;Poa alpina;poa;alp;1;;NH
68;Potentilla aurea;pot;aur;1;;NH
68;Ranunculus villarsii;ran;vil;1;;NH
68;Salix herbacea;sal;her;+;;NH
68;Scorzoneroides helvetica;sco;hel;1;;NH
68;Selaginella selaginoides;sel;sel;r;;NH
68;Silene vulgaris;sil;vul;2a;;NH
68;Soldanella pusilla;sol;pus;+;;NH
68;Trifolium pratense subsp. pratense;tri;pra;1;;NH
68;Viola biflora;vio;bif;+;;NH
73;Cerastium uniflorum;cer;uni;r;;NH
73;Leucanthemopsis alpina;leu;alp;+;;NH
73;Poa laxa;poa;lax;+;cf;NH
73;Saxifraga bryoides;sax;bry;+;;NH
74;Androsace alpina;and;alp;+;;NH
74;Cerastium uniflorum;cer;uni;+;;NH
74;Gentiana bavarica;gen;bav;+;;NH
74;Leucanthemopsis alpina;leu;alp;+;;NH
74;Luzula spicata;luz;spi;1;;NH
74;Poa laxa;poa;lax;1;;NH
74;Ranunculus glacialis;ran;gla;+;;NH
74;Saxifraga bryoides;sax;bry;2b;;NH
74;Saxifraga exarata;sax;exa;1;;NH
74;Sedum alpestre;sed;alp;r;;NH
75;Cerastium uniflorum;cer;uni;r;;NH
75;Festuca halleri agg.;fes;hal;1;;NH
75;Leucanthemopsis alpina;leu;alp;+;;NH
75;Luzula spicata;luz;spi;+;;NH
75;Minuartia sedoides;min;sed;2a;;NH
75;Poa laxa;poa;lax;+;;NH
75;Ranunculus glacialis;ran;gla;+;;NH
75;Saxifraga bryoides;sax;bry;2a;;NH
75;Saxifraga exarata;sax;exa;1;;NH
75;Silene acaulis subsp. exscapa;sil;aca;1;;NH
76;Achillea moschata;ach;mos;+;;KC
76;Agrostis rupestris;agr;rup;+;;KC
76;Euphrasia minima;eup;min;r;;KC
76;Festuca halleri agg.;fes;hal;1;;KC
76;Linaria alpina subsp alpina;lin;alp;+;;KC
76;Luzula spicata;luz;spi;+;;KC
76;Minuartia gerardii;min;ger;+;;KC
76;Poa laxa;poa;lax;+;;KC
76;Saxifraga bryoides;sax;bry;1;;KC
76;Silene acaulis subsp. exscapa;sil;aca;1;;KC
77;Androsace alpina;and;alp;+;;KH
77;Cerastium uniflorum;cer;uni;+;;KH
77;Festuca halleri agg.;fes;hal;+;;KH
77;Gentiana bavarica;gen;bav;r;;KH
77;Poa laxa;poa;lax;1;;KH
77;Saxifraga bryoides;sax;bry;+;;KH
77;Saxifraga exarata;sax;exa;1;;KH
78;Agrostis rupestris;agr;rup;+;;SE
78;Anthoxanthum alpinum;ant;alp;1;;SE
78;Arenaria biflora;are;bif;+;;SE
78;Avenula versicolor;ave;ver;1;;SE
78;Erigeron uniflorus;eri;uni;r;;SE
78;Euphrasia minima;eup;min;r;;SE
78;Gentiana brachyphylla;gen;bra;+;;SE
78;Gnaphalium supinum;gna;sup;+;;SE
78;Leucanthemopsis alpina;leu;alp;+;;SE
78;Luzula spicata;luz;spi;+;;SE
78;Minuartia sedoides;min;sed;1;;SE
78;Oreochloa disticha;ore;dis;2a;;SE
78;Pedicularis aspleniifolia;ped;asp;1;;SE
78;Phyteuma hemisphaericum;phy;hem;+;;SE
78;Primula glutinosa;pri;glu;2a;;SE
78;Saxifraga bryoides;sax;bry;1;;SE
78;Saxifraga seguieri;sax;seg;r;;SE
78;Scorzoneroides helvetica;sco;hel;+;;SE
78;Sedum alpestre;sed;alp;r;;SE
78;Sibbaldia procumbens;sib;pro;1;;SE
78;Silene acaulis subsp. exscapa;sil;aca;2a;;SE
78;Veronica alpina;ver;alp;r;;SE
79;Avenula versicolor;ave;ver;1;;KC
79;Carex curvula subsp. curvula;car;cur;2b;;KC
79;Erigeron uniflorus;eri;uni;+;;KC
79;Festuca nigricans;fes;nig;+;cf;KC
79;Leucanthemopsis alpina;leu;alp;+;;KC
79;Oreochloa disticha;ore;dis;2a;;KC
79;Persicaria vivipara;per;viv;1;;KC
79;Phyteuma hemisphaericum;phy;hem;+;;KC
79;Primula glutinosa;pri;glu;+;;KC
79;Salix herbacea;sal;her;2b;;KC
79;Saxifraga bryoides;sax;bry;1;;KC
79;Silene acaulis subsp. exscapa;sil;aca;+;;KC
81;Avenella flexuosa;ave;fle;+;;KC
81;Bartsia alpina;bar;alp;+;;KC
81;Calamagrostis villosa;cal;vil;+;;KC
81;Calluna vulgaris;cal;vul;4;;KC
81;Carex sempervirens;car;sem;+;;KC
81;Juniperus communis subsp. nana;jun;com;1;;KC
81;Loiseleuria procumbens;loi;pro;2a;;KC
81;Luzula luzuloides;luz;luz;r;;KC
81;Melampyrum sylvaticum;mel;syl;+;;KC
81;Scorzoneroides helvetica;sco;hel;+;;KC
81;Vaccinium gaultherioides;vac;gau;2b;;KC
81;Vaccinium myrtillus;vac;myr;1;;KC
81;Vaccinium vitis-idaea;vac;vit;+;;KC
82;Agrostis rupestris;agr;rup;1;;NH
82;Cardamine resedifolia;car;res;r;;NH
82;Carex curvula subsp. curvula;car;cur;+;;NH
82;Carex sempervirens;car;sem;+;;NH
82;Gnaphalium supinum;gna;sup;+;;NH
82;Minuartia sedoides;min;sed;+;;NH
82;Oreochloa disticha;ore;dis;1;;NH
82;Poa alpina;poa;alp;r;;NH
82;Saxifraga bryoides;sax;bry;2a;;NH
82;Scorzoneroides helvetica;sco;hel;r;;NH
82;Sedum alpestre;sed;alp;+;;NH
82;Silene acaulis subsp. exscapa;sil;aca;+;;NH
83;Achillea moschata;ach;mos;+;;KC
83;Cerastium uniflorum;cer;uni;+;;KC
83;Festuca halleri agg.;fes;hal;+;;KC
83;Luzula spicata;luz;spi;+;;KC
83;Poa alpina;poa;alp;+;;KC
83;Saxifraga bryoides;sax;bry;+;;KC
83;Silene acaulis subsp. exscapa;sil;aca;2a;;KC
85;Agrostis rupestris;agr;rup;+;;SE
85;Arenaria biflora;are;bif;1;;SE
85;Erigeron uniflorus;eri;uni;+;;SE
85;Euphrasia minima;eup;min;r;;SE
85;Gentiana bavarica;gen;bav;+;;SE
85;Gnaphalium supinum;gna;sup;r;;SE
85;Leucanthemopsis alpina;leu;alp;1;;SE
85;Luzula spicata;luz;spi;1;;SE
85;Minuartia sedoides;min;sed;2a;;SE
85;Oreochloa disticha;ore;dis;1;;SE
85;Phyteuma hemisphaericum;phy;hem;+;;SE
85;Poa alpina;poa;alp;1;cf;SE
85;Primula glutinosa;pri;glu;1;;SE
85;Saxifraga bryoides;sax;bry;1;;SE
85;Sedum alpestre;sed;alp;+;;SE
85;Silene acaulis subsp. exscapa;sil;aca;2a;;SE
85;Veronica alpina;ver;alp;+;;SE
85;Veronica bellidioides;ver;bel;r;;SE
86;Agrostis rupestris;agr;rup;1;;KC
86;Carex curvula subsp. curvula;car;cur;1;;KC
86;Cerastium uniflorum;cer;uni;+;;KC
86;Euphrasia minima;eup;min;+;;KC
86;Festuca halleri agg.;fes;hal;1;;KC
86;Leucanthemopsis alpina;leu;alp;+;;KC
86;Luzula spicata;luz;spi;1;;KC
86;Minuartia gerardii;min;ger;+;;KC
86;Poa alpina;poa;alp;1;;KC
86;Poa laxa;poa;lax;+;;KC
86;Saxifraga bryoides;sax;bry;1;;KC
86;Sedum alpestre;sed;alp;+;;KC
86;Sibbaldia procumbens;sib;pro;+;;KC
86;Silene acaulis subsp. exscapa;sil;aca;+;;KC
86;Trifolium pallescens;tri;pal;3;;KC
87;Linaria alpina subsp alpina;lin;alp;+;;KC
87;Ranunculus glacialis;ran;gla;r;;KC
87;Sedum alpestre;sed;alp;1;;KC
88;Achillea moschata;ach;mos;+;;KC
88;Agrostis rupestris;agr;rup;+;;KC
88;Cerastium uniflorum;cer;uni;1;;KC
88;Geum reptans;geu;rep;1;;KC
88;Luzula spicata;luz;spi;+;;KC
88;Oxyria digyna;oxy;dig;+;;KC
88;Poa laxa;poa;lax;+;;KC
88;Sagina saginoides;sag;sag;r;;KC
88;Saxifraga bryoides;sax;bry;+;;KC
88;Silene acaulis subsp. exscapa;sil;aca;+;;KC
88;Trifolium pallescens;tri;pal;+;;KC
90;Cardamine resedifolia;car;res;+;;KC
90;Cerastium uniflorum;cer;uni;1;;KC
90;Festuca halleri agg.;fes;hal;r;;KC
90;Gnaphalium supinum;gna;sup;r;;KC
90;Poa alpina;poa;alp;+;;KC
90;Saxifraga bryoides;sax;bry;3;;KC
90;Sedum alpestre;sed;alp;+;;KC
91;Achillea moschata;ach;mos;1;;NH
91;Agrostis rupestris;agr;rup;+;;NH
91;Campanula scheuchzeri;cam;sch;+;;NH
91;Cardamine resedifolia;car;res;+;;NH
91;Cirsium spinosissimum;cir;spi;2b;;NH
91;Epilobium anagallidifolium;epi;ana;+;;NH
91;Euphrasia minima;eup;min;r;;NH
91;Festuca halleri agg.;fes;hal;1;;NH
91;Gnaphalium supinum;gna;sup;+;;NH
91;Phyteuma hemisphaericum;phy;hem;+;;NH
91;Poa alpina;poa;alp;1;;NH
91;Sagina saginoides;sag;sag;r;;NH
91;Sedum alpestre;sed;alp;+;;NH
91;Taraxacum sp.;tar;spe;+;;NH
91;Veronica alpina;ver;alp;1;;NH
95;Agrostis alpina;agr;alp;r;;NH
95;Alchemilla vulgaris agg.;alc;spe;+;;NH
95;Epilobium anagallidifolium;epi;ana;+;;NH
95;Gnaphalium supinum;gna;sup;r;;NH
95;Sagina saginoides;sag;sag;r;;NH
95;Saxifraga bryoides;sax;bry;+;;NH
95;Saxifraga exarata;sax;exa;r;;NH
95;Sedum alpestre;sed;alp;+;;NH
95;Sempervivum montanum s. str.;sem;mon;+;;NH
96;Agrostis rupestris;agr;rup;+;;KC
96;Avenula versicolor;ave;ver;2a;;KC
96;Carex curvula subsp. curvula;car;cur;1;;KC
96;Gnaphalium supinum;gna;sup;+;;KC
96;Leucanthemopsis alpina;leu;alp;+;;KC
96;Luzula spicata;luz;spi;+;;KC
96;Minuartia sedoides;min;sed;1;;KC
96;Oreochloa disticha;ore;dis;2a;;KC
96;Pedicularis aspleniifolia;ped;asp;+;originally P. kerneri;KC
96;Phyteuma hemisphaericum;phy;hem;+;;KC
96;Primula glutinosa;pri;glu;2b;;KC
96;Sedum alpestre;sed;alp;+;;KC
96;Silene acaulis subsp. exscapa;sil;aca;+;;KC
96;Veronica alpina;ver;alp;+;;KC
98;Cardamine resedifolia;car;res;+;;NH
98;Cerastium uniflorum;cer;uni;+;;NH
98;Epilobium anagallidifolium;epi;ana;+;;NH
98;Festuca halleri agg.;fes;hal;+;;NH
98;Linaria alpina subsp alpina;lin;alp;+;;NH
98;Poa alpina;poa;alp;1;;NH
98;Sagina saginoides;sag;sag;r;;NH
98;Saxifraga bryoides;sax;bry;+;;NH
98;Sedum alpestre;sed;alp;+;;NH
98;Veronica alpina;ver;alp;+;;NH
101;Agrostis rupestris;agr;rup;1;;KC
101;Cerastium uniflorum;cer;uni;+;;KC
101;Festuca halleri agg.;fes;hal;+;;KC
101;Geum reptans;geu;rep;2b;;KC
101;Leucanthemopsis alpina;leu;alp;+;;KC
101;Luzula spicata;luz;spi;+;;KC
101;Poa alpina;poa;alp;+;;KC
101;Sagina saginoides;sag;sag;+;;KC
101;Salix herbacea;sal;her;+;;KC
101;Saxifraga bryoides;sax;bry;2b;;KC
101;Saxifraga oppositifolia s. str.;sax;opp;r;;KC
101;Trifolium pallescens;tri;pal;+;;KC
101;Veronica alpina;ver;alp;+;;KC
103;Cerastium uniflorum;cer;uni;1;;NH
103;Leucanthemopsis alpina;leu;alp;+;;NH
103;Poa laxa;poa;lax;+;;NH
103;Ranunculus glacialis;ran;gla;r;;NH
103;Saxifraga bryoides;sax;bry;1;;NH
103;Saxifraga exarata;sax;exa;+;;NH
104;Achillea moschata;ach;mos;1;;KC
104;Agrostis rupestris;agr;rup;1;;KC
104;Campanula scheuchzeri;cam;sch;+;;KC
104;Cardamine resedifolia;car;res;+;;KC
104;Cerastium uniflorum;cer;uni;+;;KC
104;Gnaphalium supinum;gna;sup;1;;KC
104;Poa alpina;poa;alp;+;;KC
104;Sagina saginoides;sag;sag;+;;KC
104;Sedum alpestre;sed;alp;+;;KC
104;Veronica alpina;ver;alp;+;;KC
105;Agrostis rupestris;agr;rup;+;;SE
105;Arenaria biflora;are;bif;1;;SE
105;Carex curvula subsp. curvula;car;cur;+;;SE
105;Gentiana bavarica;gen;bav;+;;SE
105;Geum montanum;geu;mon;r;;SE
105;Gnaphalium supinum;gna;sup;1;;SE
105;Leucanthemopsis alpina;leu;alp;1;;SE
105;Luzula spicata;luz;spi;r;;SE
105;Poa alpina;poa;alp;+;;SE
105;Primula glutinosa;pri;glu;+;;SE
105;Ranunculus glacialis;ran;gla;+;;SE
105;Sagina saginoides;sag;sag;r;;SE
105;Saxifraga bryoides;sax;bry;1;;SE
105;Sedum alpestre;sed;alp;+;;SE
105;Sibbaldia procumbens;sib;pro;+;;SE
105;Silene acaulis subsp. exscapa;sil;aca;1;;SE
105;Veronica alpina;ver;alp;r;;SE
106;Androsace alpina;and;alp;r;;NH
106;Cerastium uniflorum;cer;uni;1;;NH
106;Erigeron uniflorus;eri;uni;r;;NH
106;Euphrasia minima;eup;min;r;;NH
106;Festuca halleri agg.;fes;hal;+;;NH
106;Gentiana bavarica;gen;bav;1;;NH
106;Gnaphalium supinum;gna;sup;r;;NH
106;Leucanthemopsis alpina;leu;alp;+;;NH
106;Oreochloa disticha;ore;dis;r;;NH
106;Poa alpina;poa;alp;1;;NH
106;Poa laxa;poa;lax;+;;NH
106;Sagina saginoides;sag;sag;r;;NH
106;Saxifraga bryoides;sax;bry;+;;NH
106;Saxifraga exarata;sax;exa;1;;NH
106;Sedum alpestre;sed;alp;r;;NH
106;Veronica alpina;ver;alp;+;;NH
107;Achillea moschata;ach;mos;2a;;KC
107;Agrostis rupestris;agr;rup;1;;KC
107;Cardamine resedifolia;car;res;r;;KC
107;Erigeron uniflorus;eri;uni;+;;KC
107;Euphrasia minima;eup;min;r;;KC
107;Festuca halleri agg.;fes;hal;1;;KC
107;Gnaphalium supinum;gna;sup;+;;KC
107;Luzula spicata;luz;spi;+;;KC
107;Poa alpina;poa;alp;+;;KC
107;Saxifraga bryoides;sax;bry;+;;KC
107;Sedum alpestre;sed;alp;+;;KC
108;Anthoxanthum alpinum;ant;alp;1;;SE
108;Erigeron uniflorus;eri;uni;+;;SE
108;Gentiana bavarica;gen;bav;r;;SE
108;Gnaphalium supinum;gna;sup;+;;SE
108;Leucanthemopsis alpina;leu;alp;r;;SE
108;Luzula spicata;luz;spi;1;;SE
108;Minuartia sedoides;min;sed;1;;SE
108;Oreochloa disticha;ore;dis;1;;SE
108;Primula glutinosa;pri;glu;2a;;SE
108;Saxifraga bryoides;sax;bry;2a;;SE
108;Saxifraga seguieri;sax;seg;+;;SE
108;Sibbaldia procumbens;sib;pro;+;;SE
108;Silene acaulis subsp. exscapa;sil;aca;2b;;SE
108;Veronica alpina;ver;alp;+;;SE
109;Agrostis rupestris;agr;rup;+;;SE
109;Anthoxanthum alpinum;ant;alp;1;;SE
109;Avenella flexuosa;ave;fle;+;;SE
109;Avenula versicolor;ave;ver;1;;SE
109;Campanula barbata subsp. barbata;cam;bar;+;;SE
109;Campanula scheuchzeri;cam;sch;+;;SE
109;Gentiana acaulis;gen;aca;+;;SE
109;Homogyne alpina;hom;alp;3;;SE
109;Leontodon hispidus;leo;his;1;;SE
109;Lotus corniculatus;lot;cor;1;;SE
109;Luzula lutea;luz;lut;1;;SE
109;Mutellina adonidifolia;mut;ado;r;;SE
109;Myosotis alpestris;myo;alp;+;;SE
109;Nardus stricta;nar;str;1;;SE
109;Persicaria vivipara;per;viv;1;;SE
109;Phyteuma hemisphaericum;phy;hem;+;;SE
109;Poa alpina;poa;alp;1;;SE
109;Potentilla aurea;pot;aur;1;;SE
109;Pulsatilla alpina subsp. apiifolia;pul;alp;1;;SE
109;Pyrola minor;pyr;min;+;;SE
109;Ranunculus villarsii;ran;vil;+;;SE
109;Rhinanthus glacialis;rhi;gla;+;;SE
109;Salix herbacea;sal;her;+;;SE
109;Scorzoneroides helvetica;sco;hel;1;;SE
109;Selaginella selaginoides;sel;sel;+;;SE
109;Sempervivum montanum s. str.;sem;mon;r;;SE
109;Soldanella pusilla;sol;pus;r;;SE
109;Solidago virgaurea subsp. minuta;sol;vir;1;;SE
109;Trifolium pallescens;tri;pal;+;;SE
109;Trifolium pratense subsp. pratense;tri;pra;1;;SE
109;Vaccinium myrtillus;vac;myr;2b;;SE
110;Cerastium uniflorum;cer;uni;2b;;NH
110;Festuca halleri agg.;fes;hal;1;;NH
110;Leucanthemopsis alpina;leu;alp;+;;NH
110;Luzula spicata;luz;spi;+;;NH
110;Minuartia sedoides;min;sed;1;;NH
110;Oreochloa disticha;ore;dis;1;;NH
110;Primula glutinosa;pri;glu;+;;NH
110;Saxifraga bryoides;sax;bry;1;;NH
110;Saxifraga exarata;sax;exa;1;;NH
110;Silene acaulis subsp. exscapa;sil;aca;1;;NH
111;no vegetation;wel;mir;5;;NH
112;Agrostis rupestris;agr;rup;1;;KC
112;Cardamine resedifolia;car;res;+;;KC
112;Cerastium uniflorum;cer;uni;+;cf;KC
112;Festuca halleri agg.;fes;hal;1;;KC
112;Geum reptans;geu;rep;+;;KC
112;Gnaphalium supinum;gna;sup;+;;KC
112;Leucanthemopsis alpina;leu;alp;+;;KC
112;Luzula spicata;luz;spi;+;;KC
112;Minuartia sedoides;min;sed;+;;KC
112;Saxifraga bryoides;sax;bry;2a;;KC
113;Poa alpina;poa;alp;+;;KC
113;Saxifraga bryoides;sax;bry;+;;KC
113;Sedum alpestre;sed;alp;+;;KC
113;Veronica alpina;ver;alp;+;;KC
117;Agrostis rupestris;agr;rup;1;;NH
117;Anthoxanthum alpinum;ant;alp;+;;NH
117;Carex curvula subsp. curvula;car;cur;1;;NH
117;Erigeron uniflorus;eri;uni;r;;NH
117;Festuca halleri agg.;fes;hal;1;;NH
117;Gnaphalium supinum;gna;sup;+;;NH
117;Leucanthemopsis alpina;leu;alp;+;;NH
117;Luzula spicata;luz;spi;+;;NH
117;Minuartia gerardii;min;ger;r;;NH
117;Minuartia sedoides;min;sed;1;;NH
117;Oreochloa disticha;ore;dis;2a;;NH
117;Pedicularis aspleniifolia;ped;asp;+;;NH
117;Primula glutinosa;pri;glu;1;;NH
117;Saxifraga bryoides;sax;bry;1;;NH
117;Silene acaulis subsp. exscapa;sil;aca;2b;;NH
118;Agrostis agrostiflora;agr;agr;+;;KC
118;Alchemilla vulgaris agg.;alc;vul;1;;KC
118;Anthoxanthum alpinum;ant;alp;1;;KC
118;Avenella flexuosa;ave;fle;+;;KC
118;Avenula versicolor;ave;ver;+;;KC
118;Bartsia alpina;bar;alp;1;;KC
118;Calluna vulgaris;cal;vul;2b;;KC
118;Campanula scheuchzeri;cam;sch;1;;KC
118;Carex frigida;car;fri;1;;KC
118;Carex nigra;car;nig;+;;KC
118;Carex sempervirens;car;sem;1;;KC
118;Crepis aurea;cre;aur;+;;KC
118;Deschampsia cespitosa subsp. cespitosa;des;ces;1;;KC
118;Gentiana acaulis;gen;aca;+;;KC
118;Geranium sylvaticum;ger;syl;1;;KC
118;Geum montanum;geu;mon;+;;KC
118;Homogyne alpina;hom;alp;1;;KC
118;Juncus trifidus;jun;tri;+;;KC
118;Leontodon hispidus;leo;his;2a;;KC
118;Loiseleuria procumbens;loi;pro;1;;KC
118;Lotus corniculatus;lot;cor;2a;;KC
118;Luzula alpino-pilosa;luz;alp1;+;;KC
118;Mutellina adonidifolia;mut;ado;+;;KC
118;Nardus stricta;nar;str;2a;;KC
118;Persicaria vivipara;per;viv;1;;KC
118;Potentilla aurea;pot;aur;1;;KC
118;Pseudorchis albida subsp. albida;pse;alb;r;cf;KC
118;Ranunculus villarsii;ran;vil;+;;KC
118;Rhododendron ferrugineum;rho;fer;+;;KC
118;Scorzoneroides helvetica;sco;hel;1;;KC
118;Selaginella selaginoides;sel;sel;+;;KC
118;Thymus praecox subsp. polytrichus;thy;pra;+;;KC
118;Trifolium pratense subsp. pratense;tri;pra;1;;KC
118;Veronica alpina;ver;alp;r;;KC
118;Viola biflora;vio;bif;+;;KC
120;Agrostis rupestris;agr;rup;+;;KH
120;Cerastium uniflorum;cer;uni;+;;KH
120;Festuca halleri agg.;fes;hal;+;;KH
120;Gnaphalium supinum;gna;sup;+;;KH
120;Leucanthemopsis alpina;leu;alp;+;;KH
120;Minuartia sedoides;min;sed;+;;KH
120;Oreochloa disticha;ore;dis;1;;KH
120;Poa laxa;poa;lax;+;;KH
120;Silene acaulis subsp. exscapa;sil;aca;+;;KH
121;Androsace alpina;and;alp;+;;KH
121;Cerastium uniflorum;cer;uni;r;;KH
121;Festuca halleri agg.;fes;hal;+;;KH
121;Poa laxa;poa;lax;1;;KH
121;Ranunculus glacialis;ran;gla;r;;KH
121;Sagina saginoides;sag;sag;+;;KH
121;Saxifraga bryoides;sax;bry;1;;KH
121;Saxifraga oppositifolia s. str.;sax;opp;r;;KH
122;Cerastium uniflorum;cer;uni;1;;KH
122;Linaria alpina subsp alpina;lin;alp;1;;KH
122;Luzula spicata;luz;spi;+;;KH
122;Poa laxa;poa;lax;+;;KH
122;Ranunculus glacialis;ran;gla;+;;KH
122;Saxifraga bryoides;sax;bry;+;;KH
122;Saxifraga exarata;sax;exa;+;;KH
122;Silene acaulis subsp. exscapa;sil;aca;r;;KH
122;Veronica alpina;ver;alp;+;;KH
124;Agrostis agrostiflora;agr;agr;1;;KC
124;Alchemilla vulgaris agg.;alc;vul;+;;KC
124;Anthoxanthum alpinum;ant;alp;1;;KC
124;Avenula versicolor;ave;ver;+;;KC
124;Cirsium spinosissimum;cir;spi;3;;KC
124;Deschampsia cespitosa subsp. cespitosa;des;ces;2a;;KC
124;Festuca nigricans;fes;nig;1;;KC
124;Gentiana punctata;gen;pun;2b;;KC
124;Geranium sylvaticum;ger;syl;2b;;KC
124;Homogyne alpina;hom;alp;1;;KC
124;Mutellina adonidifolia;mut;ado;+;;KC
124;Persicaria vivipara;per;viv;+;;KC
124;Poa alpina;poa;alp;1;;KC
124;Potentilla aurea;pot;aur;+;;KC
124;Rhododendron ferrugineum;rho;fer;2a;;KC
124;Salix helvetica;sal;hel;2b;;KC
124;Salix herbacea;sal;her;1;;KC
124;Scorzoneroides helvetica;sco;hel;+;;KC
124;Solidago virgaurea subsp. minuta;sol;vir;+;;KC
124;Taraxacum sp.;tar;spe;1;;KC
124;Vaccinium gaultherioides;vac;gau;+;;KC
124;Vaccinium vitis-idaea;vac;vit;1;;KC
124;Viola biflora;vio;bif;2a;;KC
131;Avenella flexuosa;ave;fle;+;;KC
131;Avenula versicolor;ave;ver;+;;KC
131;Calluna vulgaris;cal;vul;3;;KC
131;Carex sempervirens;car;sem;+;;KC
131;Gentiana punctata;gen;pun;+;;KC
131;Hieracium glanduliferum;hie;gla;+;cf;KC
131;Homogyne alpina;hom;alp;+;;KC
131;Loiseleuria procumbens;loi;pro;+;;KC
131;Nardus stricta;nar;str;2b;;KC
131;Phyteuma hemisphaericum;phy;hem;+;;KC
131;Rhododendron ferrugineum;rho;fer;2b;;KC
131;Scorzoneroides helvetica;sco;hel;1;;KC
131;Solidago virgaurea subsp. minuta;sol;vir;+;;KC
131;Vaccinium gaultherioides;vac;gau;2a;;KC
131;Vaccinium myrtillus;vac;myr;2a;;KC
131;Vaccinium vitis-idaea;vac;vit;+;;KC
135;Agrostis rupestris;agr;rup;+;;KC
135;Artemisia mutellina;art;mut;+;;KC
135;Cardamine resedifolia;car;res;+;;KC
135;Cerastium uniflorum;cer;uni;+;;KC
135;Euphrasia minima;eup;min;+;;KC
135;Festuca halleri agg.;fes;hal;+;;KC
